name,latitude_deg,longitude_deg
Rutledge Falls Heliport,35.412601470947266,-86.13749694824219
Eagle Air Airport,29.6705,-94.670799
Laas Farm Airport,29.912700653076172,-95.99410247802734
Bar 16 Airport,31.82430076599121,-96.77850341796875
B & S Ultralightport,29.496099,-94.9505
Legacy Hangar Heliport,33.068501,-96.801399
Sugar Grove Heliport,29.643600463867188,-95.58110046386719
Dentonio Ranch Airport,28.269399642944336,-99.93450164794922
Cig 804 Heliport,28.313600540161133,-97.04550170898438
Landers Ranch Airport,32.287601470947266,-100.72200012207031
Four Winds Airport / Cavanaugh Ranch Airport,33.368384,-96.754639
Lytle Airpark,29.253334,-98.861115
Yoakum Airport,31.8557,-98.4142
J Y Ranch-R B Masterson III Estate Airport,33.716294,-100.155195
Beggs Ranch Airport,33.42509841918945,-100.54199981689453
Shoreline Ranch Airport,30.4286,-97.970497
Laney Farm Airport,34.126017,-101.908751
Muxworthy Airport,31.69849967956543,-98.09639739990234
Killion Ranch Airport,32.80569839477539,-100.18399810791016
Hart Aerial Airport,34.36949920654297,-102.08399963378906
Hawk Ranch Airport,32.63759994506836,-95.16130065917969
Bear Trap Airport,42.97489929199219,-113.35099792480469
Moose Creek /US Forest Service/ Airport,46.1208000183,-114.927001953
Murphy Airport,43.215999603271484,-116.54900360107422
New Meadows Airport,44.97909927368164,-116.28399658203125
Oakley Municipal Airport,42.234100341796875,-113.87799835205078
Pine Airport,43.462398529052734,-115.30899810791016
Tri-Arc Heliport,40.75490188598633,-111.8949966430664
Sabot Airport,37.62929916381836,-77.74749755859375
Micro Airport,36.735198974609375,-80.44879913330078
Lewis Gale Clinic Inc. Heliport,37.263231,-80.029439
Tye River Airport,37.658199310302734,-78.94560241699219
Evergreen Heliport,38.93709945678711,-77.81919860839844
Hoffman's Farm Airport,37.270401,-76.3927
Aaron Penston Field,36.664725,-78.722091
Hazelswart Airport,36.861900329589844,-78.41110229492188
Flying T Farm Airport,38.432899,-77.470497
Whithall Farm Airport,38.12770080566406,-76.68920135498047
Mortimer Brown Landing,43.665221,-73.166263
J-Z Airport,47.722099,-118.943001
Grove Field,45.62779998779297,-122.40399932861328
Mexico Farms Airport,39.604801177978516,-78.7605972290039
Legacy Salmon Creek Hospital Heliport,45.720119,-122.649264
Weber Point Heliport,47.64699935913086,-122.08699798583984
Pilot's Pastures Airport,46.51919937133789,-122.88999938964844
Calkins Equipment Company Heliport,47.97949981689453,-122.18599700927734
Providence Hospital Heliport,47.975777,-122.217264
General Hospital of Everett Heliport,47.999568,-122.205965
Fall City Airport,47.55950164794922,-121.86399841308594
Raincreek Heliport,46.142502,-122.224998
Madigan Hospital Heliport,47.10649871826172,-122.55000305175781
Friday West Airport,48.529911,-123.047357
Waco Field,40.014801025390625,-84.1980972290039
Spring Valley Farm Airport,42.64250183105469,-89.31120300292969
Williams Airport,43.93280029296875,-88.70459747314453
Flying S Ranch Airport,43.365299,-87.887001
Bed-Ah-Wick Field,43.849998474121094,-89.1167984008789
Johnson Wax Heliport,42.70840072631836,-87.79170227050781
Beaver Dam Lake Seaplane Base,43.51499938964844,-88.95259857177734
Aero Estates Airport,42.840301513671875,-88.06400299072266
Buzzards Roost Airport,44.02220153808594,-89.09649658203125
Jorgensen - Stoller Airport,44.635799408,-87.44020080570002
Blackhawk Island Airport,42.91389846801758,-88.8667984008789
Schmidt Ranch Airport,48.933293,-117.745845
Kettle Moraine Airport,43.668912,-88.19428
Covered Bridge Fields Airport,43.329200744628906,-87.99729919433594
Danielson Field Airport,45.2118988037,-92.53600311279999
Simons Airfield,46.154701232910156,-89.31749725341797
Overlake Hospital EMS Heliport,47.621667,-122.187778
Potomac Valley Hospital Heliport,39.4104,-79.003233
Rab Ranch Airport,30.793699,-97.901199
Sky Acres Airport,33.647701263427734,-97.8290023803711
Chase Field Industrial Airport,28.362444,-97.661917
Christus Spohn South Heliport,27.684799194335938,-97.377197265625
Mikeska Field,29.87380027770996,-96.00440216064453
Flying Armadillo Field,30.135069,-97.148581
Tailwheel Acres Airport,33.47370147705078,-97.12239837646484
Gloster Aerodrome,29.733400344848633,-96.05919647216797
Hackberry Airport,32.23249816894531,-96.39749908447266
Life Flight North Fuel Heliport,29.943899154663086,-95.52940368652344
Double U Ranch Airport,29.921638,-98.481653
Dunham Field,29.93829917907715,-95.04660034179688
Skye Dance Airport,30.384228,-97.426285
John Peter Smith Health Network Heliport,32.7275,-97.326111
Barton Field,30.453501,-97.255501
St. David's North Austin Medical Center Heliport,30.412915,-97.704903
Baylor Scott & White Medical Center Hillcrest Heliport,31.489318,-97.158455
Heath Canyon Airport,29.450199,-102.832001
Pinon Ranch Airport,29.63383,-100.375729
Beefmaster's Best Airport,28.395599,-98.220802
Judge Lewis Field Mt Ayr Municipal Airport,40.705501556399994,-94.2238006592
New Hampton Municipal Airport,43.08720016479492,-92.34320068359375
Paullina Municipal Airport,42.98830032348633,-95.66449737548828
Grand Canyon Bar Ten Airstrip,36.258614,-113.231159
Ellamar Seaplane Base,60.893818,-146.704038
Owen Field,61.503789,-149.896044
Runkle Stagefield Army Heliport,31.33880043029785,-86.0916976928711
Rak Airport,35.30789948,-92.32019806
Ed's Field,32.684378,-111.50202
Clayton Heliport,33.603665,-114.644587
Mysterious Valley Airport,38.749298095703125,-122.36699676513672
Lookout Center Field Heliport,39.73465,-105.205024
Global Development Facility Heliport,41.34170150756836,-72.09349822998047
Valleywise Health Medical Center Heliport,33.456859,-112.026684
Golden Land Ranch Airport,27.39620018005371,-80.92060089111328
Pratt Airport,30.425500869750977,-83.57599639892578
Lake Suzy Estates Airport,27.042600631713867,-82.043701171875
Earl L. Small Jr. Field/Stockmar Airport,33.756500244099996,-84.88469696039999
Hobbes Field,41.521576,-93.801634
Harrington Airport,43.720439,-116.005667
Kay Air Airport,39.58720016479492,-86.27559661865234
Palos Community Hospital Heliport,41.66913,-87.812392
Canary's Airport,39.51390075683594,-86.05139923095703
Mitek Airport,42.49720001220703,-89.79180145263672
Quail Creek Airport,65.35399627685547,-149.76199340820312
Airpark Estates Airport,37.67580032348633,-96.88529968261719
Madi's Meadows Airport,38.815704,-84.674006
Leonard J. Chabert Medical Center Heliport,29.5708007812,-90.6897964478
Abraham Lincoln Memorial Hospital Heliport,40.153042,-89.390726
Clark Field,30.623949,-91.032427
WCVB-TV Heliport,42.304154,-71.227058
Anne Arundel Medical Center Heliport,38.99052,-76.534243
Jerry Douglass Heliport,44.058333,-70.098611
Hawks Landing Heliport,42.71206,-82.588502
Royal Wood Aerodrome,39.358299255371094,-94.31690216064453
Dixon Airport,31.831118,-90.654598
Prevost Airport,47.691667,-104.588056
Mountain View Airport,35.59239959716797,-81.05590057373047
Crooked Lake Airstrip,47.653900146484375,-100.89099884033203
Bryan Memorial Hospital Heliport,40.79610061645508,-96.6521987915039
Liberty National Golf Club Heliport,40.698194,-74.072417
Atrium Health Waxhaw Heliport,34.963055,-80.7635
Stafford Airport,43.0088996887207,-78.04309844970703
Kruggel Airport,41.142984,-82.02855
Medcenter Hospital Heliport,40.569801330566406,-83.12020111083984
Will and Wiley's Aerodrome,36.325699,-95.646896
Warner's Airport,45.29725,-122.47517
Reichdrill Heliport,40.90370178222656,-78.22949981689453
Msd Landing Area Heliport,40.21369934082031,-75.30819702148438
O Neal Field,35.0065,-82.264297
Lutgen Airport,44.448888,-96.505786
Mag Drop Airport,33.559167,-96.409444
Reece Ranch Airport,32.19599914550781,-97.08920288085938
Knox County Sheriffs Office Heliport,36.0886001587,-83.84420013430001
Bains Private Airport,29.809900283813477,-99.06809997558594
Gone With the Wind Airport,30.753859,-97.961767
Peterson Regional Medical Center Heliport,30.043611,-99.151111
Mountain West Medical Center Heliport,40.566001,-112.296984
Woodford Airpark,38.082401,-77.488297
Hawk Ridge Airport,37.288700103759766,-79.4468994140625
Skatter Creek Airport,46.824799,-123.035004
Harju Airport,44.021400451660156,-89.07929992675781
St Luke's Hospital at the Vintage Heliport,29.990094,-95.5681
Klutts Field,32.83539962768555,-96.37799835205078
Montana Creek Airport,62.082611,-150.066931
Skelly Stagefield Army Heliport,31.287700653076172,-86.13009643554688
Skarda/Tollville Airport,34.71760177612305,-91.53900146484375
White Mountain Lake Airport,34.350877,-109.964046
CRC-Huntington Beach Heliport,33.683833,-118.031778
Sheriff's Heliport,34.70000076293945,-118.05899810791016
Vermont Corridor County Admin Emergency Helicopter Landing Facility,34.064632,-118.291104
Lookout Center Parking Lot Heliport,39.734405,-105.206001
Rockledge Airport,28.2990861,-80.7207806
Land's Field,30.694599151611328,-85.31079864501953
Kings Field,28.50860023498535,-81.80030059814453
Piedmont Hospital-Newnan Heliport,33.3926010132,-84.817199707
Deer Crossing Airport,34.54970169067383,-83.82219696044922
Skyline Seaplane Base,48.489077,-122.676773
Nordman / Phillabaum Heliport,48.631483378700004,-116.871174574
The King's Daughters' Heliport,38.739200592041016,-85.38159942626953
Sarah Bush Lincoln Health Center Heliport,39.48889923095703,-88.27330017089844
Minneman Airport,40.4184,-85.355499
Soaring Sun Seaplane Base,39.70000076293945,-74.15280151367188
University of Kansas Health System St Francis Heliport,39.056592,-95.695708
Lincoln Farm Airport,37.537601470947266,-85.73750305175781
Southern Helicopters Airport,30.296899795532227,-91.21499633789062
Solitude Airstrip,30.870399475097656,-91.43109893798828
Currier's Seaplane Base,45.462501525878906,-69.61949920654297
Advance Materials Corp Heliport,42.45539855957031,-73.20230102539062
Carroll Airport,38.99489,-75.885723
Adams Heliport,42.571982,-83.390558
Amundson Seaplane Base,44.9291,-93.617502
Martins Airport,39.5014,-94.177399
Blythe Bayou Farms Airport,34.912015,-90.213564
Harris Runway Airport,45.747841,-111.072664
The Peninsula Airport,36.56489944458008,-93.50959777832031
Mattituck Airport,40.98759841918945,-72.51899719238281
Isbell Heliport,36.18669891357422,-76.27940368652344
Rosenau Airport,48.58219909667969,-100.8550033569336
Byron Airport,40.0042,-97.773102
Propwash Airport,42.916900634765625,-70.935302734375
Bergen County Police & Fire Academy Heliport,41.056800842285156,-74.18260192871094
Don Kichote-Quixote Airport,42.552799,-75.191102
Gautieri Heliport,42.99340057373047,-78.17839813232422
Ames Airport,44.771806,-122.970743
Lodi Community Hospital Heliport,41.0359001159668,-82.01429748535156
Clearwater Airpark,39.12810134887695,-84.09269714355469
Triad Eye Medical Clinic Heliport,36.07429885864258,-95.88719940185547
Katu Heliport,45.527099609375,-122.64399719238281
Ryon Heliport,40.6651,-76.186095
Carlisle Regional Medical Center,40.183331,-77.222808
Graham Airport,34.347900390625,-79.87999725341797
Cypress Fairbanks Medical Center Heliport,29.928028,-95.588944
Seaberg Ranch Airport,30.012699127197266,-94.92410278320312
Ray's Stall Airport,35.980911,-83.53371
Baycoast Medical Center Heliport,29.747396,-94.947011
Shilling's Airport,33.49959945678711,-94.09439849853516
Eagles Nest Airport,37.303199768066406,-75.93489837646484
Ranger Creek State Airport,47.012901,-121.533997
St Joseph Community Hospital Heliport,45.62480163574219,-122.57599639892578
Hudson Hospital & Clinic Heliport,44.962399,-92.717795
Houston Airpark,29.519727,-95.27453
Helmericks Airport,70.428338,-150.402896
Stinson Stagefield Army Heliport,31.36079978942871,-86.01370239257812
Willow Creek Women's Hospital Heliport,36.1349983215332,-94.185302734375
Western Arizona Regional Medical Center Heliport,35.111356,-114.554304
Commodore Center Seaplane Base,37.878893,-122.512697
Platte Valley Medical Center Heliport,39.96603,-104.76745
Double Tree Farm Airport,39.29990005493164,-121.35900115966797
ABC-TV Heliport,34.103466,-118.279366
Flying E Airport,39.958057403599994,-104.485557556
Bandel Airport,40.1306,-80.096199
Hidden River Airport,27.3031005859375,-82.27259826660156
Destin Emergency Care Center Heliport,30.393889,-86.471389
Farm Air Service Airport,30.6019,-85.1399
Riverside Airport,34.429298,-85.054398
Hawks Ridge Heliport,34.257778,-84.274444
Maui Memorial Medical Heliport,20.885242,-156.490352
Treasure Gulch Airport,43.944698333740234,-115.94100189208984
Lewis Airport,37.91699981689453,-87.76110076904297
Heller Airport,42.4119987487793,-90.40010070800781
Mooney Field,41.3483,-85.0075
Johnson Farm Airport,40.726200103759766,-91.06990051269531
Hess State Street Heliport,40.54059982299805,-74.25689697265625
St Francis Regional Medical Center Heliport,37.70000076293945,-97.33280181884766
Churchill Downs Heliport,38.20280075073242,-85.76969909667969
WD Flyers Airport,30.997228,-91.882277
Pike's Airport,41.3134,-88.860603
Couvillion Airport,30.39780044555664,-91.9738998413086
Poole's Heliport,42.636199951171875,-70.61869812011719
Laura's Landing Airport,39.58689880371094,-77.6449966430664
Bar Harbor Heliport,44.381672,-68.203942
Munson Medical Center Heliport,44.76060104370117,-85.64399719238281
Eastmans Medicine Lake Seaplane Base,44.99470138549805,-93.42610168457031
Belly Acres Ranch Airport,37.261199951171875,-92.3667984008789
Sky Landings Airport,30.836486,-88.57056
Wounded Buck Ranch Airport,48.11940002441406,-114.16999816894531
Davis Regional Heliport,35.818417,-80.830417
Flint Ridge Airport,35.821098,-79.4683
Grone Airport,40.297000885009766,-97.79810333251953
Our Lady's Heliport,39.9828987121582,-74.82849884033203
Alstar North Heliport,42.4827995300293,-79.3292007446289
Bully Field,36.153611,-79.400556
Troop A Headquarters Heliport,43.03030014038086,-78.18470001220703
Withrotor Airport,42.27539825439453,-120.39399719238281
Galenstein Park Heliport,39.260101318359375,-84.3644027709961
Giovannone Airport,41.148414,-80.839362
Smith Field,34.315161,-97.177492
Iron Crown Airport,44.94179916381836,-122.76300048828125
Uniontown Hospital Heliport,39.900901794433594,-79.74479675292969
St. Joseph Medical Center Heliport,40.375833,-75.979722
Montrose High School Heliport,41.843419,-75.842586
Spartanburg Regional Medical Center Heliport,34.96780014038086,-81.94110107421875
Standard Industries Airport,29.341299,-98.659697
Fenner Ranch Airport,29.193300247192383,-96.68910217285156
Julkev Heliport,36.38719940185547,-86.56330108642578
Gray Steel Heliport,29.790833,-95.438889
South Austin Medical Center Heliport,30.225399,-97.774276
Larkspur Airstrip,37.025837,-111.629156
Wythe County Community Hospital Heliport,36.95009994506836,-81.08309936523438
Alpha Natural Resources LLC Heliport,36.697139,-81.995226
Northeastern Vermont Regional Hospital Heliport,44.446359,-72.010503
Gollehon Airport,47.8202018737793,-118.68699645996094
Community Memorial Hospital Heliport,44.8650016784668,-88.12840270996094
Southwind Airport,43.068599700927734,-90.21949768066406
Grafton City Hospital Heliport,39.34360122680664,-80.0291976928711
Kissack/Reynolds Airport,44.338056,-105.162117
General Plumbing Contractors Heliport,29.897,-95.395167
Longhorn Auxiliary Landing Strip,31.373693,-97.666654
Morey's Airport,46.323601,-94.638601
Mallard Airport,32.500293,-88.269525
Yuknis Airport,61.59410095214844,-149.31100463867188
Tabernacle Stagefield Army Heliport,31.46500015258789,-85.84629821777344
Classic Airstrip,35.82590103149414,-90.54720306396484
Moreton Airpark,34.019500732421875,-112.82599639892578
Lefko Airport,41.62901,-122.75876
Aviation Acres Airport,39.29945,-102.321817
Los Angeles County Men's Detention Center Main Jail Heliport,34.06144,-118.228068
Douthitt Strip,32.78889846801758,-115.52999877929688
High Mesa Airport,38.84389877319336,-103.98999786376953
Blanchette Heliport,41.7859001159668,-72.9312973022461
Karlstad Municipal Airport,48.5791015625,-96.54199981689453
Full Throttle Farm Airport,39.312567,-75.728983
Doral Ocean Beach Resort Heliport,25.825700759887695,-80.12120056152344
Scott 2000 Airport,27.5473,-80.662003
Gyro Town Usa STOLport,27.68440055847168,-82.24420166015625
Hartrampf Heliport,33.989498138427734,-84.33209991455078
Lt Landing Airport,32.383056,-83.1
Shenandoah Hospital Heliport,40.75279998779297,-95.368896484375
Southfork Airport,43.648265,-114.9046972
Amita Health-Alexian Brothers Medical Center Heliport,42.004744,-88.017907
J W Riley Hospital For Children Heliport,39.77690124511719,-86.18060302734375
Clark Airport,40.32590103149414,-90.82759857177734
The Plant Place Heliport,39.657901763916016,-75.07009887695312
Ney Airport,39.06999969482422,-94.94860076904297
Barnes Farm Airport,37.23080062866211,-88.318603515625
Warner-Thunder Hill Airport,30.630199432373047,-90.07949829101562
Rotor Swing Heliport,42.16780090332031,-88.02649688720703
Midstream Cameron East Heliport,29.808599,-93.343597
Westford Regency Heliport,42.5630989074707,-71.431396484375
Breezecroft Seaplane Base,39.25559997558594,-76.20690155029297
Dyer's Field,44.526402,-70.663597
Betsie River Airstrip,44.573601,-85.889
High Grove Airport,43.6411018371582,-92.02210235595703
Oerke Enterprises Airport,38.220001220703125,-94.49610137939453
Waterfall Airport,45.65719985961914,-111.04000091552734
Bayport Aerodrome,40.75804,-73.052716
Duplin General Hospital Heliport,34.964698791503906,-77.96170043945312
Minnkota Private Airport,47.08219909667969,-101.26699829101562
Stromsburg Municipal Airport,41.12919998168945,-97.57759857177734
Windswept Airport,43.13029861,-72.01499939
Alliance Airport,39.50469970703125,-75.09310150146484
Long Acre Farms Airport,43.11249923706055,-77.3125
Whitfield'S East Airport,35.560556,-76.234722
Jolamtra Landing Area Airport,42.27980041503906,-77.33999633789062
Dade Field,40.050278,-84.013056
Kettering-Samaritan Health Center Heliport,40.6445,-82.228798
Associated Enterprises Heliport,41.70669937133789,-81.2748031616211
Lindsay Municipal Hospital Heliport,34.838891,-97.626911
Saxon's Heliport,44.04679870605469,-122.9520034790039
Cedar Acres Private Group Airport,40.500099182128906,-75.14679718017578
Penn Highlands Clearfield Heliport,41.034006,-78.450147
Seeley Lake Airport,47.179100036621094,-113.44499969482422
Rowland R Airfield,33.487301,-96.455803
Texas Regional Medical Center Heliport,32.78,-96.568056
Bertani Ranch Airport,29.422700881958008,-100.73899841308594
The Grove Ranch Airport,31.245072,-97.531617
Wheatland Airport,37.557098388671875,-78.62000274658203
Murdock's Holly Bu Airport,36.70970153808594,-78.4281005859375
North Windham Airport,43.221500396728516,-72.71289825439453
Bcag - Frederickson Heliport,47.082599639899996,-122.347000122
Black River Memorial Hospital Heliport,44.30400085449219,-90.85459899902344
Willie's Airport,45.91109848022461,-91.62850189208984
Columbia St Mary's Heliport,43.06096,-87.88053
Bocamanu Airport,38.025833,-80.982778
St John'S Medical Center Heliport,43.48,-110.761944
East Texas Medical Center Clarksville Heliport,33.610983,-95.099125
Shorthorn Auxiliary Landing Strip,31.360727,-97.672871
Murdock Municipal Airport,45.222198,-95.4011
Toad Lake Strip,61.616313,-149.706183
Toth Stagefield Army Heliport,31.22570037841797,-85.56159973144531
Griffin Agricultural Airport,34.19810104370117,-90.95279693603516
Pleasant Valley Airstrip,34.15810012817383,-110.93499755859375
Lowell City Airport,42.95389938354492,-85.34390258789062
Mesa Heliport,34.2047,-118.170998
Michigan River Ranch Heliport,40.567914,-106.060647
Boswell Airport,36.088444,-119.541392
Rockwell International Anaheim Helistop G/L B/201,33.85192,-117.852058
Ibm Building 910 Heliport,40.06639862060547,-105.20600128173828
Bee Field,41.582234,-71.968226
Lake Weir Seaplane Base,29.034401,-81.9506
Budd Darling Heliport,29.34280014038086,-81.48090362548828
Garcon Field,30.495574,-87.086821
Caleb Heliport,33.78120040893555,-84.01460266113281
Isley Field,42.51580047607422,-92.5197982788086
Good Samaritan Hospital Heliport,38.67250061035156,-87.54219818115234
City of Geneseo Heliport,41.477500915527344,-90.15779876708984
Kenstin Manor Airport,39.26250076293945,-86.2874984741211
Stauss Hospital - Galena Heliport,42.42110061649999,-90.4383010864
Krassel US Forest Service Airport,44.9743003845,-115.730003357
Blocker Field,37.858299,-97.817802
Williams Farm Airport,37.21670150756836,-87.43060302734375
Era Helicopters Cameron Base Heliport,29.780544,-93.29268
Lambert Airport,38.085932,-89.460326
Midstream Cameron West Heliport,29.799699783325195,-93.34940338134766
Wilderness Airpark,43.24470138549805,-85.71170043945312
Barre-Bassett Heliport,42.4359016418457,-72.0967025756836
Marriott Parking Garage Rooftop Heliport,39.283199,-76.601997
Slip Knot Landing Airport,43.822200775146484,-70.44280242919922
Johnson Airport,42.799999,-85.370796
Bergemann Airport,44.00410079956055,-94.1780014038086
Mistwood Airport,38.132717,-92.830718
Haggerty Airport,45.61940002441406,-111.09200286865234
Steele Airport,40.36280059814453,-95.4385986328125
Mc Gee Field,35.1272010803,-80.47499847410002
Orr Airport,42.3838996887207,-102.43900299072266
Bountiful Farm,42.943611145,-72.4844436646
Central Jersey Bank Heliport,40.244598388671875,-74.2843017578125
Jet-Line Products Heliport,40.785499572753906,-73.17539978027344
Ely Air Park,43.0667,-77.9589
Milburn Airport,40.88059997558594,-81.29149627685547
Reeds Airport,40.07780075073242,-83.89720153808594
Alliance Health Seminole Heliport,35.244862,-96.697758
Beaverton Corporate Center Heliport,45.49509811401367,-122.8270034790039
Kindelberger Landing Strip,40.69169998168945,-80.17780303955078
A.H. Butz Downtown Allentown Heliport,40.601056,-75.475083
Pinehurst State Airport,42.110198974609375,-122.38300323486328
The Farm Airport,33.93579864501953,-81.42970275878906
Moore Ranch Airport,31.213199615478516,-95.82749938964844
Police Helicopter Patrol Heliport,29.64859962463379,-95.27410125732422
Medical Center North Hills Heliport,32.826401,-97.212797
Thurber Lake Airport,32.500099182128906,-98.38369750976562
Cherrystone Airport,37.28820037841797,-75.99970245361328
Othello Community Hospital Heliport,46.82609939575195,-119.16899871826172
Irlbeck Airport,45.09550094604492,-92.67379760742188
Prairie View Farm Airport,42.554100036621094,-88.42749786376953
Cross-B Airport,29.320969,-98.370294
Furst Ranch Heliport,33.075802,-97.182198
McMinn Airport,33.739799,-85.8255
Skyflight Airport,64.928467,-147.879778
Honeybee Lake Aero Park Airport,61.712699,-150.066005
Lucas Army Heliport,31.269899368286133,-86.04090118408203
Reeves Private Airport,35.930599,-91.746
Mystery Well Ranch Airport,31.809897,-109.058619
Loma Madera Ranch Airport,33.17919921875,-116.79299926757812
Lux Field,39.152333,-105.720167
Van Dyke Strip,38.866077,-121.483362
Platform Holly Heliport,34.389702,-119.905998
Crystal Lakes Airport,40.851600646972656,-105.63300323486328
Jackson Memorial Hospital Heliport,25.7929,-80.204803
Sacred Heart Hospital of Pensacola Heliport,30.384399,-86.397697
Connell's Wahoo Airport,28.631900787353516,-82.15779876708984
Miller Farm Airport,33.65959930419922,-84.66300201416016
Beaver Creek Lodge Heliport,33.9975,-83.038889
Gm Heliport,40.96620178222656,-85.29080200195312
Bob Davis Flying Service Airport,39.516700744628906,-89.8582992553711
Reid-Eash Airport,41.70280075073242,-85.41940307617188
Shag Bark Farms Heliport,39.70370101928711,-89.7490005493164
Heli-Ray Heliport,39.72019958496094,-74.84609985351562
Wyrill Farming Airport,39.6833000183,-99.12840271
Western Baptist Hospital Heliport,37.07509994506836,-88.62560272216797
Era - Morgan City Heliport,29.6458,-91.119301
Bradbury Airport,40.752304,-88.222802
Rotorcraft Leasing Co Creole Base Heliport,29.78529930114746,-93.21440124511719
High School Heliport,42.20560073852539,-71.44139862060547
Whalen Field,39.16749954223633,-75.84020233154297
Farver Field,43.927819,-83.27453
Shirt Lake Seaplane Base,46.430599212646484,-93.83309936523438
Cook Airport,37.18579864501953,-94.55110168457031
Baptist Memorial Hospital-Golden Triangle Heliport,33.52450180053711,-88.4281005859375
Blatter Airport,48.42219924926758,-106.25299835205078
Smith Air Strip,35.632717,-79.711768
Landeis Airstrip,46.866254,-100.986881
Corr Airport,41.724098205566406,-103.51100158691406
Phantom Three Heliport,43.317111,-72.389722
Hercules Heliport,39.830399,-75.276299
Loucks Airport,42.43619918823242,-77.1322021484375
Dream Catcher Ranch Airport,34.476944,-108.031111
New Hanover County Sheriff'S Office Heliport,34.326346,-77.896575
Carter's Heliport,40.80009841918945,-72.69950103759766
Hammond Airport,40.91310119628906,-81.25980377197266
Morrison Field,41.42259979248047,-80.87789916992188
Fin & Feather Resort Heliport,35.608398,-95.050201
Jack's Heliport,44.639424,-122.827746
Jeannette Hospital Heliport,40.3203010559082,-79.61139678955078
Nessmuk Heliport,41.723783,-77.377636
Primrose Heliport,40.689242,-76.279621
Mountain Ridge Airport,34.960556,-82.339444
Ferris Airport,29.836599349975586,-94.96739959716797
Taylor's Air Park,32.45014,-97.4002969
Columbia River Park Hospital Heliport,35.699108,-85.742153
Miller Airfield,36.094331,-102.417469
Hubbard Airport,31.31279945373535,-94.64430236816406
Memaloose Airport,45.42770004272461,-116.69400024414062
Toddsbury Farm Airport,37.81760025024414,-77.10299682617188
Hart Ranch Airport,48.576499938964844,-119.06500244140625
Sacred Heart Hospital Heliport,44.794315,-91.509467
Little Plum Creek Airport,44.528718,-92.120341
Headwaters Airport,30.092863,-98.701258
Moonbow Field,32.4865,-96.846397
New York Mills Municipal Airport,46.502201080322266,-95.3375015258789
Richardson Field,30.62420082092285,-88.27860260009766
"Fly ""N"" K Airport",35.2154998779,-91.807800293
Flying Dare's Ranch Airport,34.012001037597656,-113.2030029296875
Boeckmann Ranch Airport,38.42689895629883,-121.1719970703125
Litton Industries Heliport,34.16859817504883,-118.59500122070312
SCE Vincent Substation Heliport,34.486768,-118.115913
Lockheed Martin Cmd & Cntrl Sys Heliport,38.983898,-104.801003
Princeton Hospital Heliport,28.568300247192383,-81.43399810791016
Hennessy Airport,27.05120086669922,-81.84809875488281
HCA Raulerson Hospital Heliport,27.259106,-80.829104
Murphree Airport,33.33620071411133,-84.91380310058594
Moose Lodge Airport,48.363889,-116.403611
Huntington Memorial Hospital Heliport,40.86869812011719,-85.49530029296875
Duane E. Davis Airport,42.119331,-89.37438
Willcox Airport,39.823399,-85.591904
Ficklin-Airtech Airport,40.766700744628906,-88.50559997558594
Binder Winslow Heliport,39.738444,-74.910556
St Lukes Hospital Heliport,37.27840042114258,-97.3936996459961
University Hospital Heliport,38.24760055541992,-85.74330139160156
Heli-Air Inc. Heliport,30.146699905400002,-91.94419860839999
Anderson Airport,42.009498596191406,-88.71759796142578
Rotorcraft Leasing Co Intracoastal City Heliport,29.797199249267578,-92.14330291748047
Pepperell Airport,42.69620132446289,-71.55010223388672
CMTI Heliport,39.259539,-76.566258
Van Strien Airport,42.923901,-85.378098
Christianson Field,47.33000183105469,-96.78369903564453
Taber Field,36.613399505615234,-92.78459930419922
Hutchinson Airport,48.835601806640625,-110.44200134277344
Ocean City Municipal Airport,39.26350021362305,-74.60749816894531
Boonville Airport,36.222900390625,-80.7155990600586
Chitwood Airstrip,47.709702,-103.643997
Phantom Two Heliport,43.667833,-72.202722
Burdette Tomlin Memorial Hospital Heliport,39.0877608062,-74.8167014122
Ridge Heliport,41.44834,-74.2552
Darrow Field,39.453426222299996,-118.866330385
Vamc Heliport,40.92509841918945,-73.30619812011719
Oakridge Ranch Airport,42.463021,-122.734744
Hitz Airport,40.875301,-81.295097
Duck Creek Airport,35.882198,-96.004402
Cub Port Airport,45.437901,-122.527868
Pennys Heliport,40.43980026245117,-75.83709716796875
Leeds & Northrup Co. Heliport,40.216800689697266,-75.27880096435547
Shooting Star Ranch Heliport,44.02750015258789,-103.28700256347656
Red Barn Heliport,29.803300857543945,-95.00379943847656
Parkview Center Hospital Heliport,29.86829948425293,-95.40850067138672
Tennova Newport Medical Center Heliport,35.965233,-83.183878
Memorial Hermann The Woodlands Medical Center Heliport,30.174536,-95.453192
Lowrance Ranch Airport,33.764801025390625,-100.01799774169922
Fairfax County Police Heliport,38.85319900512695,-77.37300109863281
Brattleboro Memorial Hospital Heliport,42.843897,-72.567033
Wolf Lake Airport,42.20970153808594,-84.23169708251953
Olympic Memorial Hospital Heliport,48.115491,-123.41327
Kitty-Wompus Airport,45.699100494384766,-91.30349731445312
Solana North Heliport,32.984444,-97.171667
Tatum Ranch Airport,30.114099502563477,-98.4614028930664
Pad-66 Heliport,70.343002,-149.589008
Little Texas Airport,32.45349884033203,-85.55819702148438
Nw Medical of Benton Heliport,36.33890151977539,-94.19000244140625
Eagle Roost Airpark,33.919276,-113.167795
Mecosta Morton Airport,43.62919998168945,-85.26249694824219
